customer_id,name,email,country,industry,acquisition_channel,plan,support_tier,signup_date,tenure_days,contract_length_months,team_size,monthly_spend_usd,logins_per_month,features_used,support_tickets_last_90d,days_since_last_login,nps_score,churned,churn_date,nps_missing,tenure_months,is_annual_contract,engagement_score
cust-00331,kimberly fleming,aarnold@example.net,us,retail,referral,basic,email,2022-06-04,942,1,1.0,27.32,11,9,1,10,7.0,0,,0,31.4,0,45.83
cust-00332,angel brown,brad26@example.net,us,unknown,referral,pro,email,2024-01-12,355,24,10.0,134.82,8,9,5,18,10.0,0,,0,11.8,1,46.83
cust-00333,kara ware,jorge68@example.net,france,healthcare,organic,free,,2021-01-22,1440,1,500.0,0.0,3,17,4,0,6.0,0,,0,48.0,0,42.5
cust-00334,tiffany miller,melanie89@example.com,canada,finance,organic,enterprise,email,2021-06-19,1292,1,10.0,423.87,7,15,1,11,6.0,0,,0,43.1,0,46.17
cust-00335,rachel banks,pinedaxavier@example.net,us,retail,social,enterprise,dedicated,2021-03-09,1394,1,5.0,468.25,11,10,1,21,6.0,0,,0,46.5,0,45.33
cust-00336,jessica thomas,nmcdonald@example.org,uk,saas,referral,pro,dedicated,2021-03-01,1402,24,10.0,115.46,6,17,2,5,6.0,0,,0,46.7,1,47.5
cust-00337,sarah nielsen,ajones@example.net,germany,unknown,email,free,email,2024-06-02,213,12,10.0,0.0,5,9,1,7,5.0,0,,0,7.1,1,31.83
cust-00338,harry hardy,patrickjohnson@example.org,uk,other,social,pro,email,2023-10-25,434,12,25.0,91.54,6,4,3,14,8.0,0,,0,14.5,1,32.0
cust-00339,james rivera,emilywright@example.org,us,retail,referral,free,dedicated,2022-11-24,769,12,10.0,0.0,4,14,0,0,8.0,0,,0,25.6,1,43.67
cust-00340,matthew everett,lisa62@example.net,uk,saas,referral,free,,2021-05-23,1319,1,10.0,0.0,5,3,1,5,9.0,1,2023-02-02,0,44.0,0,30.83
cust-00341,eric ramos,gestrada@example.org,australia,healthcare,social,basic,priority,2022-12-19,744,1,2.0,32.05,7,12,0,4,6.0,0,,0,24.8,0,41.67
cust-00342,nicole rivera,xcastillo@example.org,us,saas,referral,basic,dedicated,2022-11-23,770,1,5.0,21.22,2,1,0,0,8.0,0,,0,25.7,0,20.83
cust-00343,amy ryan,brian87@example.org,us,education,referral,pro,,2021-09-10,1209,12,2.0,124.61,5,1,1,2,8.0,0,,0,40.3,1,25.83
cust-00344,garrett frank,logan78@example.com,uk,unknown,organic,pro,,2022-09-26,828,12,1.0,87.44,7,13,3,6,10.0,0,,0,27.6,1,51.17
cust-00345,samuel owens,travis22@example.org,brazil,finance,paid search,pro,dedicated,2022-08-05,880,1,2.0,79.82,8,14,1,2,6.0,0,,0,29.3,0,46.33
cust-00346,amanda white,rbradley@example.org,canada,unknown,referral,basic,email,2023-06-19,562,1,5.0,34.19,6,16,0,11,10.0,0,,0,18.7,0,54.0
cust-00347,monique horton,mccoykimberly@example.org,canada,education,organic,basic,,2023-07-17,534,1,10.0,30.67,20,7,0,7,8.0,1,2024-04-18,0,17.8,0,59.83
cust-00348,jonathan walker,kochsarah@example.com,uk,finance,organic,basic,email,2021-03-08,1395,1,100.0,36.39,18,10,1,0,7.0,0,,0,46.5,0,59.0
cust-00349,brian farrell,keithhess@example.org,france,education,paid search,enterprise,email,2022-07-01,915,1,2.0,526.43,10,15,2,3,0.0,0,,0,30.5,0,39.17
cust-00350,tammy wolfe,michellelittle@example.com,us,finance,organic,free,priority,2023-07-03,548,1,1.0,0.0,12,8,1,0,7.0,0,,0,18.3,0,46.0
cust-00351,david bell,idurham@example.org,canada,education,organic,pro,priority,2023-01-05,727,1,50.0,117.32,5,11,1,5,7.0,0,,0,24.2,0,38.83
cust-00352,brandon wolfe,lauraberry@example.com,india,finance,paid search,basic,dedicated,2024-06-04,211,24,100.0,23.65,3,14,2,3,7.0,0,,0,7.0,1,40.0
cust-00353,jeffrey davies,scottjackson@example.org,france,healthcare,email,basic,email,2023-08-20,500,1,5.0,33.78,13,13,2,13,5.0,0,,0,16.7,0,51.17
cust-00354,paul barton,jonesthomas@example.org,india,other,paid search,pro,email,2021-08-26,1224,12,1.0,94.0,9,13,3,4,10.0,0,,0,40.8,1,54.5
cust-00355,linda perkins,hollowaykathryn@example.org,canada,healthcare,organic,basic,email,2021-04-14,1358,12,5.0,28.91,15,9,3,5,6.0,0,,0,45.3,1,50.5
cust-00356,kristen bishop,rwhitaker@example.com,us,finance,organic,pro,email,2023-07-27,524,12,1.0,75.78,7,17,0,15,4.0,0,,0,17.5,1,45.17
cust-00357,joseph lang,caleb52@example.com,india,retail,referral,enterprise,,2021-02-08,1423,1,50.0,503.24,3,18,2,7,7.0,0,,0,47.4,0,46.0
cust-00358,brandon miller,whiteadam@example.org,us,finance,paid search,basic,dedicated,2023-05-06,606,12,10.0,25.43,6,19,1,9,0.0,1,2024-08-13,0,20.2,1,38.5
cust-00359,guy rojas,ortizshannon@example.net,germany,unknown,social,basic,priority,2024-10-04,89,1,2.0,19.9,8,13,3,22,7.0,0,,0,3.0,0,46.83
cust-00360,benjamin lewis,fritzjennifer@example.com,us,saas,referral,basic,email,2023-04-21,621,1,50.0,25.47,2,12,1,2,7.0,0,,0,20.7,0,35.33
cust-00361,jeremiah rodgers,harriskrystal@example.org,us,saas,social,enterprise,email,2022-07-21,895,24,10.0,382.16,3,8,2,54,6.0,0,,0,29.8,1,29.0
cust-00362,gregg mathews,oday@example.net,uk,finance,organic,free,,2023-07-29,522,12,100.0,0.0,4,11,3,27,8.0,0,,0,17.4,1,39.17
cust-00363,ronald wilson,lbaird@example.org,us,education,referral,pro,email,2022-11-01,792,1,500.0,100.08,6,7,1,4,3.0,1,2024-01-05,0,26.4,0,26.5
cust-00364,krista wood,jmann@example.com,germany,healthcare,organic,pro,priority,2023-03-08,665,12,1.0,110.07,8,1,1,26,9.0,0,,0,22.2,1,32.83
cust-00365,joseph clark,gharris@example.org,france,unknown,email,pro,email,2024-10-06,87,1,1.0,81.85,8,10,4,16,10.0,0,,0,2.9,0,48.33
cust-00366,john morgan,michealcollins@example.org,us,finance,referral,free,dedicated,2022-07-18,898,12,5.0,0.0,6,15,5,32,0.0,1,2023-05-24,0,29.9,1,32.5
cust-00367,darrell brown,chloehorn@example.com,us,saas,paid search,pro,email,2024-11-04,58,12,5.0,102.5,14,4,1,14,9.0,0,,0,1.9,1,47.33
cust-00368,anne perez,xwaller@example.net,france,healthcare,organic,enterprise,email,2024-08-14,140,1,500.0,386.43,4,1,0,13,7.0,0,,0,4.7,0,22.17
cust-00369,jessica butler,ggarcia@example.net,uk,saas,organic,free,priority,2021-10-13,1176,1,10.0,0.0,6,11,2,0,7.0,0,,0,39.2,0,40.5
cust-00370,jaime vargas,mturner@example.net,canada,saas,referral,free,,2021-04-12,1360,12,1.0,0.0,15,5,3,7,5.0,0,,0,45.3,1,42.5
cust-00371,sarah bell,robert17@example.com,canada,saas,organic,enterprise,email,2021-05-28,1314,12,1.0,507.21,1,19,2,2,6.0,0,,0,43.8,1,42.17
cust-00372,mark oneal,jedwards@example.org,india,retail,referral,free,email,2021-01-27,1435,12,25.0,0.0,3,19,3,4,7.0,0,,0,47.8,1,47.5
cust-00373,ronald cannon,kaustin@example.com,canada,saas,organic,pro,email,2021-05-18,1324,12,10.0,85.57,4,4,1,46,4.0,1,2023-07-09,0,44.1,1,20.67
cust-00374,lauren boyd,brett69@example.org,uk,retail,referral,basic,priority,2023-09-25,464,12,5.0,30.01,5,2,1,1,4.0,0,,0,15.5,1,19.33
cust-00375,allison wilson,vkelly@example.org,canada,healthcare,social,free,email,2021-04-14,1358,1,5.0,0.0,7,7,1,15,5.0,1,2023-09-11,0,45.3,0,32.17
cust-00376,barbara martin,karen09@example.net,us,healthcare,social,pro,priority,2022-04-11,996,24,10.0,86.09,14,13,0,2,7.0,0,,0,33.2,1,56.83
cust-00377,chad robinson,lindsay96@example.org,uk,retail,social,basic,email,2024-05-18,228,1,50.0,23.63,6,12,2,0,10.0,0,,0,7.6,0,48.0
cust-00378,michael pitts,andrea37@example.com,australia,education,organic,basic,email,2021-02-03,1428,12,2.0,29.41,5,2,1,8,7.0,0,,0,47.6,1,25.33
cust-00379,andres cruz,alisha54@example.com,uk,saas,organic,basic,priority,2024-04-04,272,24,2.0,26.6,4,9,2,2,7.0,0,,0,9.1,1,34.17
cust-00380,cynthia ryan,scott60@example.org,australia,healthcare,referral,basic,,2022-02-16,1050,12,10.0,41.7,3,16,0,40,7.0,0,,0,35.0,1,43.0
cust-00381,joseph adams,qdean@example.net,india,saas,paid search,free,,2021-06-22,1289,12,50.0,0.0,11,8,2,2,6.0,1,2023-11-02,0,43.0,1,42.33
cust-00382,kevin foley,kimberly49@example.com,india,saas,paid search,basic,email,2023-10-15,444,1,2.0,21.98,9,18,2,2,0.0,1,2024-07-26,0,14.8,0,42.0
cust-00383,ashley bennett,rebeccabell@example.net,india,unknown,organic,enterprise,email,2023-07-08,543,12,2.0,583.9,14,4,1,0,7.0,0,,0,18.1,1,43.33
cust-00384,joshua hernandez,ericawebster@example.net,uk,finance,organic,basic,,2024-07-05,180,1,2.0,31.6,7,11,1,4,3.0,0,,0,6.0,0,34.17
cust-00385,sheryl galvan,catherinephillips@example.com,uk,other,organic,pro,email,2023-12-10,388,12,2.0,111.34,10,17,3,0,9.0,0,,0,12.9,1,60.17
cust-00386,megan marshall,johnsonalyssa@example.com,france,unknown,social,basic,email,2024-03-19,288,1,1.0,26.05,3,8,1,8,7.0,0,,0,9.6,0,31.0
cust-00387,wendy haynes,matthew71@example.net,uk,other,organic,pro,email,2022-02-16,1050,1,10.0,107.28,21,19,2,8,9.0,0,,0,35.0,0,81.5
cust-00388,michael graham,lisa75@example.com,france,unknown,referral,free,dedicated,2021-09-17,1202,1,2.0,0.0,7,8,0,0,10.0,0,,0,40.1,0,43.67
cust-00389,samantha hughes,samanthagallagher@example.org,canada,saas,organic,enterprise,email,2024-01-01,366,1,10.0,464.14,6,6,3,3,10.0,0,,0,12.2,0,39.0
cust-00390,tracy payne,alexandra31@example.org,canada,saas,referral,basic,priority,2024-03-23,284,24,1.0,26.82,4,2,3,21,7.0,0,,0,9.5,1,23.67
cust-00391,gary edwards,hardycolleen@example.org,uk,unknown,paid search,free,,2024-12-17,15,24,1.0,0.0,9,15,0,7,10.0,0,,0,0.5,1,57.5
cust-00392,mark johnson,durankelly@example.org,us,unknown,social,free,email,2022-08-26,859,12,5.0,0.0,5,1,2,6,9.0,0,,0,28.6,1,27.83
cust-00393,daniel johnson,jamesbarrera@example.org,uk,finance,social,free,priority,2022-06-28,918,1,5.0,0.0,5,6,0,14,7.0,0,,0,30.6,0,31.33
cust-00394,john taylor,pellis@example.org,us,saas,paid search,basic,email,2024-02-08,328,1,2.0,25.58,9,19,1,15,2.0,1,2024-09-23,0,10.9,0,47.5
cust-00395,anthony campos,wrightveronica@example.net,india,other,email,basic,priority,2022-05-13,964,12,25.0,27.63,6,4,2,17,4.0,0,,0,32.1,1,24.0
cust-00396,brandy thompson,cynthia83@example.org,uk,education,email,pro,email,2024-09-20,103,1,5.0,121.47,7,13,0,21,10.0,0,,0,3.4,0,51.17
cust-00397,matthew pacheco,shelbymorris@example.org,us,retail,social,basic,,2024-06-07,208,12,5.0,29.75,8,15,2,3,4.0,0,,0,6.9,1,43.83
cust-00398,brenda white,deborahdominguez@example.org,us,saas,social,free,email,2022-09-19,835,1,10.0,0.0,9,9,0,0,3.0,1,2023-06-25,0,27.8,0,34.5
cust-00399,robin chavez,gcox@example.net,canada,saas,organic,pro,email,2024-01-02,365,12,50.0,103.53,3,3,1,5,6.0,0,,0,12.2,1,21.5
cust-00400,christopher hernandez,browndiane@example.org,canada,saas,referral,pro,priority,2024-01-07,360,12,5.0,90.79,9,2,2,23,10.0,0,,0,12.0,1,38.0
cust-00401,kelly smith,baileyamy@example.net,uk,saas,organic,free,,2021-05-31,1311,12,5.0,0.0,10,16,0,0,7.0,1,2023-01-22,0,43.7,1,54.67
cust-00402,janet miller,ypaul@example.com,us,healthcare,organic,free,dedicated,2024-08-10,144,12,10.0,0.0,3,18,1,10,7.0,0,,0,4.8,1,46.0
cust-00403,tim morris,gjackson@example.net,uk,retail,email,free,dedicated,2023-01-08,724,12,2.0,0.0,7,18,1,14,6.0,1,2024-05-16,0,24.1,1,50.67
cust-00404,terri juarez,rowlandcatherine@example.net,uk,retail,paid search,pro,,2024-04-21,255,12,5.0,81.79,3,6,2,7,4.0,0,,0,8.5,1,22.0
cust-00405,stephanie blair,bbrown@example.com,canada,other,referral,pro,email,2022-04-13,994,12,2.0,115.35,5,18,1,3,7.0,0,,0,33.1,1,49.33
cust-00406,christina lopez,vgriffin@example.com,france,finance,social,basic,priority,2024-07-31,154,1,25.0,32.64,4,11,3,4,8.0,0,,0,5.1,0,39.17
cust-00407,pamela benson,amy35@example.net,uk,other,social,pro,dedicated,2022-07-23,893,24,2.0,99.66,6,7,0,0,6.0,0,,0,29.8,1,32.5
cust-00408,jeanette gordon,david87@example.net,us,saas,email,pro,email,2021-01-16,1446,12,500.0,113.34,7,14,0,4,6.0,1,2024-01-19,0,48.2,1,44.67
cust-00409,karen andrews,pdougherty@example.com,brazil,retail,organic,basic,email,2024-08-14,140,12,2.0,26.13,6,18,1,0,4.0,1,2024-10-30,0,4.7,1,45.0
cust-00410,carrie robertson,hollandcarlos@example.org,germany,finance,organic,pro,email,2021-05-14,1328,12,50.0,98.31,3,7,0,15,5.0,0,,0,44.3,1,25.5
cust-00411,brooke moore,riveramelissa@example.net,canada,saas,paid search,free,priority,2022-04-12,995,1,5.0,0.0,0,10,0,27,8.0,1,2023-04-29,0,33.2,0,31.0
cust-00412,kimberly hayes,heathkristi@example.org,us,saas,organic,free,email,2024-10-19,74,24,2.0,0.0,4,8,1,12,7.0,0,,0,2.5,1,32.67
cust-00413,shelley johnson,jennifer86@example.net,germany,finance,organic,basic,priority,2024-10-19,74,1,2.0,33.54,8,14,0,12,1.0,0,,0,2.5,0,36.33
cust-00414,christy bridges,jallen@example.net,us,finance,paid search,free,,2023-04-18,624,24,50.0,0.0,13,18,1,7,3.0,1,2024-07-16,0,20.8,1,54.67
cust-00415,george brown,williamturner@example.com,germany,healthcare,social,basic,,2023-07-12,539,1,2.0,28.38,8,5,0,2,6.0,0,,0,18.0,0,32.83
cust-00416,marilyn campbell,vgibson@example.com,brazil,healthcare,referral,enterprise,email,2022-10-17,807,1,2.0,286.85,15,14,3,0,10.0,0,,0,26.9,0,66.0
cust-00417,todd scott,qking@example.com,uk,healthcare,paid search,free,email,2022-03-05,1033,12,1.0,0.0,3,10,2,5,6.0,0,,0,34.4,1,32.0
cust-00418,tonya andrews,susan07@example.net,us,saas,referral,free,email,2022-04-25,982,24,100.0,0.0,13,15,2,16,7.0,0,,0,32.7,1,58.17
cust-00419,krista mora,parksjulie@example.net,us,retail,organic,basic,email,2023-09-09,480,24,2.0,40.38,4,6,3,38,6.0,0,,0,16.0,1,27.67
cust-00420,christopher kim,amandatran@example.org,uk,saas,organic,enterprise,email,2024-01-04,363,12,2.0,558.29,5,9,1,6,7.0,0,,0,12.1,1,35.83
cust-00421,shannon forbes,tfisher@example.net,us,saas,social,basic,,2024-03-01,306,1,100.0,31.59,0,10,0,5,7.0,0,,0,10.2,0,29.0
cust-00422,christine clements,williamsonadam@example.org,us,other,referral,basic,email,2024-02-27,309,1,50.0,26.35,15,17,0,7,7.0,0,,0,10.3,0,64.5
cust-00423,kayla cain,john01@example.net,australia,finance,social,free,dedicated,2021-05-14,1328,12,2.0,0.0,8,1,2,6,8.0,1,2022-03-28,0,44.3,1,30.83
cust-00424,jordan hardin,karenwhite@example.org,germany,finance,organic,free,email,2022-12-23,740,12,50.0,0.0,5,14,1,11,7.0,0,,0,24.7,1,43.33
cust-00425,shannon harris,sarah40@example.com,us,retail,social,enterprise,email,2021-03-26,1377,12,2.0,592.42,9,4,1,15,4.0,0,,0,45.9,1,29.0
cust-00426,sarah gallagher,zmyers@example.org,india,retail,referral,enterprise,email,2023-03-14,659,12,1.0,437.0,7,2,2,18,3.0,0,,0,22.0,1,20.67
cust-00427,catherine williams,rebecca02@example.com,us,retail,referral,free,dedicated,2022-10-07,817,12,25.0,0.0,6,3,0,12,7.0,0,,0,27.2,1,28.5
cust-00428,tami mosley,sabrina33@example.com,brazil,saas,referral,enterprise,,2024-07-20,165,12,25.0,466.75,16,7,2,6,7.0,0,,0,5.5,1,51.17
cust-00429,chelsea williams,donaldharrell@example.com,uk,saas,social,pro,priority,2022-05-28,949,12,2.0,101.15,7,14,2,35,10.0,0,,0,31.6,1,52.67
cust-00430,amanda pugh,michealsmall@example.com,india,education,referral,pro,priority,2021-06-20,1291,24,1.0,112.07,3,12,0,14,6.0,0,,0,43.0,1,35.0
cust-00431,angela ford,randysmith@example.com,france,finance,referral,basic,email,2021-07-28,1253,12,2.0,28.54,13,19,3,6,8.0,0,,0,41.8,1,66.17
cust-00432,diane johnson,awilliams@example.com,india,healthcare,email,basic,,2024-01-17,350,12,5.0,29.08,4,18,1,7,2.0,0,,0,11.7,1,37.67
cust-00433,gabriella martinez,lawrenceamanda@example.net,brazil,healthcare,social,basic,priority,2023-06-22,559,12,100.0,32.97,3,15,2,20,9.0,0,,0,18.6,1,45.5
cust-00434,theresa russell,ucampbell@example.org,us,other,paid search,pro,,2021-05-28,1314,1,2.0,89.82,5,1,1,6,7.0,0,,0,43.8,0,23.83
cust-00435,robert savage,townsendjohn@example.org,brazil,saas,referral,free,email,2021-05-03,1339,1,25.0,0.0,2,3,0,8,7.0,0,,0,44.6,0,21.83
cust-00436,julie andrews,christopher47@example.net,uk,retail,paid search,free,priority,2023-10-21,438,1,2.0,0.0,5,15,4,4,3.0,1,2023-11-23,0,14.6,0,36.83
cust-00437,steven holland,charlesingram@example.com,uk,retail,organic,basic,,2021-04-17,1355,1,10.0,25.17,1,4,2,21,0.0,1,2023-01-31,0,45.2,0,7.67
cust-00438,gloria green phd,jessicamendez@example.com,uk,education,referral,pro,priority,2024-04-14,262,1,5.0,105.58,3,15,2,8,8.0,0,,0,8.7,0,43.5
cust-00439,edward dennis,kevin42@example.com,germany,other,email,free,,2023-10-29,430,24,10.0,0.0,2,10,1,9,2.0,1,2024-02-05,0,14.3,1,22.33
cust-00440,michael solomon,samantha75@example.com,us,retail,email,pro,priority,2021-04-29,1343,12,2.0,100.99,2,6,0,25,3.0,0,,0,44.8,1,18.33
cust-00441,andrea stokes,rileylaura@example.org,france,other,paid search,enterprise,email,2021-05-04,1338,1,5.0,485.53,5,13,2,30,4.0,0,,0,44.6,0,35.83
cust-00442,andrew mason,vasquezkaren@example.com,germany,education,paid search,free,,2024-12-11,21,12,2.0,0.0,3,7,0,20,7.0,0,,0,0.7,1,29.5
cust-00443,paul wagner,yfox@example.net,australia,retail,organic,pro,,2022-07-01,915,12,5.0,104.06,14,1,1,0,8.0,0,,0,30.5,1,40.83
cust-00444,caitlin cochran,cannoncynthia@example.org,india,retail,email,basic,dedicated,2022-06-26,920,1,25.0,38.01,0,11,1,7,6.0,0,,0,30.7,0,28.5
cust-00445,kristen west,nancymartinez@example.org,uk,healthcare,email,pro,,2024-04-01,275,1,5.0,96.64,13,14,2,5,5.0,0,,0,9.2,0,52.67
cust-00446,juan cain,maymonica@example.com,uk,other,referral,free,,2024-10-14,79,24,5.0,0.0,7,6,1,2,6.0,0,,0,2.6,1,32.67
cust-00447,jessica oneal,dgardner@example.org,us,saas,social,pro,email,2024-12-10,22,12,5.0,122.87,13,5,0,28,9.0,0,,0,0.7,1,47.17
cust-00448,kimberly payne,lopezdustin@example.org,us,education,referral,pro,email,2024-01-05,362,12,25.0,112.15,6,19,1,26,7.0,0,,0,12.1,1,52.5
cust-00449,marie allen,john77@example.net,us,unknown,referral,enterprise,email,2022-07-04,912,12,5.0,524.16,8,19,3,7,7.0,0,,0,30.4,1,55.83
cust-00450,sharon mcneil,lconley@example.com,uk,finance,organic,pro,,2021-05-02,1340,1,1.0,94.42,3,13,0,1,7.0,0,,0,44.7,0,38.5
cust-00451,kim anderson,ywilliams@example.org,us,unknown,paid search,basic,email,2024-02-09,327,12,5.0,28.0,6,7,1,0,5.0,0,,0,10.9,1,30.5
cust-00452,catherine coffey,danielnielsen@example.com,brazil,finance,referral,pro,,2023-03-27,646,12,100.0,128.29,7,8,1,6,7.0,0,,0,21.5,1,37.67
cust-00453,donna lee,manuel68@example.org,france,education,referral,pro,,2022-09-12,842,12,1.0,98.08,11,14,0,0,7.0,1,2023-08-15,0,28.1,1,53.33
cust-00454,caroline price,awilliams@example.net,uk,education,paid search,basic,email,2024-08-16,138,1,5.0,19.22,6,19,2,11,7.0,0,,0,4.6,0,52.5
cust-00455,susan carter,jsmith@example.com,france,education,email,free,priority,2021-06-12,1299,12,10.0,0.0,7,19,1,11,5.0,1,2022-07-16,0,43.3,1,50.17
cust-00456,stephanie martin,malonescott@example.net,us,saas,organic,enterprise,,2022-12-21,742,1,1.0,668.73,2,12,1,27,7.0,0,,0,24.7,0,35.33
cust-00457,jason banks,christopher55@example.com,uk,finance,paid search,pro,email,2021-01-17,1445,12,2.0,98.65,11,9,0,2,10.0,0,,0,48.2,1,51.83
cust-00458,kristen baldwin,farrellelizabeth@example.net,france,saas,referral,pro,email,2022-11-16,777,12,100.0,118.18,10,14,0,5,9.0,0,,0,25.9,1,55.67
cust-00459,christopher horton,powellrobert@example.net,germany,healthcare,referral,free,dedicated,2021-03-24,1379,12,1.0,0.0,1,6,2,23,8.0,0,,0,46.0,1,26.67
cust-00460,benjamin lane,jillaguirre@example.org,uk,healthcare,referral,pro,dedicated,2021-06-23,1288,12,25.0,82.85,8,15,1,7,5.0,0,,0,42.9,1,45.83
cust-00461,steven elliott,careyjeffrey@example.org,brazil,healthcare,organic,basic,priority,2021-06-21,1290,1,5.0,31.78,20,13,0,0,5.0,0,,0,43.0,0,62.83
cust-00462,keith patrick,jenniferaguilar@example.net,india,healthcare,organic,pro,,2023-08-06,514,12,2.0,113.36,4,7,1,1,9.0,0,,0,17.1,1,35.17
cust-00463,deborah wright,chamberstaylor@example.com,france,other,referral,free,,2023-12-26,372,1,2.0,0.0,4,11,1,20,4.0,0,,0,12.4,0,31.17
cust-00464,susan moore,martincharles@example.net,france,saas,referral,pro,email,2023-05-02,610,1,50.0,96.76,6,10,0,16,8.0,0,,0,20.3,0,41.0
cust-00465,michael mcdonald,jerryclark@example.net,france,unknown,organic,enterprise,email,2024-11-05,57,1,25.0,535.01,1,1,3,25,6.0,0,,0,1.9,0,15.17
cust-00466,tracy green dvm,klinemichelle@example.net,us,retail,referral,free,email,2022-07-02,914,12,1.0,0.0,3,7,2,1,7.0,0,,0,30.5,1,29.5
cust-00467,donna daniels,hannahburns@example.net,uk,saas,paid search,enterprise,priority,2022-02-22,1044,1,2.0,641.04,5,18,1,17,7.0,0,,0,34.8,0,49.33
cust-00468,stephanie bennett,robertsonstacy@example.org,us,saas,referral,basic,priority,2024-06-22,193,1,10.0,33.63,5,3,1,12,9.0,0,,0,6.4,0,30.83
cust-00469,jessica davis,marienguyen@example.net,germany,other,social,pro,priority,2021-11-23,1135,12,5.0,90.72,3,9,0,3,2.0,0,,0,37.8,1,22.5
cust-00470,jason smith,april64@example.org,germany,other,organic,pro,email,2024-11-07,55,24,5.0,82.54,9,5,0,43,7.0,0,,0,1.8,1,36.5
cust-00471,john smith,jacobszachary@example.com,us,other,organic,basic,priority,2021-01-18,1444,12,100.0,29.75,9,13,1,10,9.0,0,,0,48.1,1,52.5
cust-00472,joseph howard,villegasangela@example.net,brazil,unknown,social,pro,email,2024-11-17,45,24,5.0,127.01,7,16,2,28,10.0,0,,0,1.5,1,55.67
cust-00473,gina smith,charlenemay@example.org,india,saas,referral,pro,,2021-03-05,1398,12,50.0,81.57,16,16,1,23,7.0,0,,0,46.6,1,64.67
cust-00474,trevor walters,lancelittle@example.com,canada,retail,referral,basic,priority,2024-07-25,160,12,5.0,33.14,12,12,2,4,7.0,0,,0,5.3,1,52.0
cust-00475,dr. debra simmons,mikayla48@example.org,germany,finance,social,basic,,2023-02-10,691,12,1.0,34.8,10,18,0,9,7.0,0,,0,23.0,1,57.67
cust-00476,sarah thornton,christopherrhodes@example.org,india,healthcare,social,pro,email,2024-12-20,12,1,25.0,100.94,9,11,0,6,7.0,0,,0,0.4,0,45.5
cust-00477,angela aguilar,kellyallen@example.com,us,healthcare,email,pro,email,2021-04-18,1354,1,5.0,98.05,5,17,0,14,7.0,0,,0,45.1,0,47.83
cust-00478,john roberts,brittanydeleon@example.org,australia,retail,paid search,pro,priority,2023-03-20,653,1,2.0,89.1,9,7,2,10,6.0,0,,0,21.8,0,37.5
cust-00479,michelle miles,bryantjustin@example.com,us,finance,paid search,pro,priority,2024-11-16,46,1,2.0,113.76,6,15,2,18,0.0,0,,0,1.5,0,32.5
cust-00480,taylor stevens,golson@example.org,australia,finance,paid search,basic,email,2023-02-03,698,12,10.0,23.61,13,6,0,0,6.0,0,,0,23.3,1,42.67
cust-00481,michael george,patrickmitchell@example.org,us,saas,organic,pro,priority,2023-07-08,543,12,10.0,91.85,8,6,0,13,8.0,0,,0,18.1,1,38.33
cust-00482,charlotte mccarthy,robertsonpamela@example.org,india,healthcare,referral,free,email,2023-10-13,446,1,100.0,0.0,17,18,2,4,8.0,1,2024-09-30,0,14.9,0,71.33
cust-00483,jason perkins,dennisfuller@example.org,brazil,finance,organic,basic,email,2022-10-26,798,24,50.0,30.8,3,19,0,3,0.0,0,,0,26.6,1,33.5
cust-00484,joshua price,dmartinez@example.com,us,finance,email,free,priority,2023-07-06,545,12,2.0,0.0,2,19,2,19,9.0,1,2024-01-22,0,18.2,1,49.83
cust-00485,anna brown,tara76@example.net,germany,saas,referral,basic,priority,2023-05-04,608,12,5.0,30.45,5,2,0,1,7.0,0,,0,20.3,1,25.33
cust-00486,hannah walsh,robert34@example.com,brazil,finance,referral,basic,dedicated,2024-08-08,146,24,1.0,26.46,4,3,2,3,7.0,0,,0,4.9,1,25.17
cust-00487,brian lopez,ghiggins@example.org,germany,saas,paid search,basic,,2021-03-08,1395,1,1.0,26.43,11,14,1,2,7.0,0,,0,46.5,0,53.33
cust-00488,melissa willis,melanietapia@example.net,india,retail,organic,pro,priority,2022-02-15,1051,12,1.0,119.55,9,4,1,6,7.0,0,,0,35.0,1,35.0
cust-00489,vincent jenkins,lynnsandra@example.org,france,education,organic,basic,email,2024-10-19,74,1,10.0,37.92,8,17,1,4,8.0,0,,0,2.5,0,54.83
cust-00490,thomas campbell,thomasjonathan@example.com,uk,finance,paid search,basic,dedicated,2024-07-23,162,12,1.0,29.07,9,6,0,15,7.0,0,,0,5.4,1,38.0
cust-00491,tina tyler,qhowell@example.net,us,retail,organic,free,,2022-10-28,796,24,5.0,0.0,4,19,1,14,8.0,0,,0,26.5,1,51.17
cust-00492,nicholas sampson,obrienheidi@example.net,us,finance,referral,basic,priority,2023-06-25,556,12,2.0,24.36,5,9,1,4,7.0,0,,0,18.5,1,35.83
cust-00493,ashley gonzalez,kennethsmith@example.org,australia,finance,social,free,email,2022-02-09,1057,1,2.0,0.0,5,4,1,6,7.0,0,,0,35.2,0,28.33
cust-00494,jeremy mata,cindy29@example.net,uk,education,social,free,email,2021-10-02,1187,1,100.0,0.0,11,7,1,2,7.0,0,,0,39.6,0,42.83
cust-00495,joanne melendez,westsavannah@example.com,germany,finance,referral,pro,email,2022-11-08,785,1,500.0,77.61,18,4,2,13,6.0,0,,0,26.2,0,48.0
cust-00496,christopher johnson,victoriabishop@example.com,germany,finance,organic,pro,email,2022-05-31,946,12,10.0,104.91,10,11,2,6,4.0,1,2024-02-06,0,31.5,1,41.17
